Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
148	215	0	0.845530426	101325.016	101325.001	101324.963	101325.109	0.145514584	0	0	0	0	0	3
149	216	0	0.85124347	101324.992	101325.001	101324.963	101325.109	0.145514584	0	0	0	0	0	3
150	218	0	0.856956513	101324.986	101324.999	101324.963	101325.109	0.145514584	0	0	0	0	0	3
151	219	0	0.862669556	101325.016	101324.999	101324.963	101325.109	0.145514584	0	0	0	0	0	3
152	220	0	0.8683826	101324.992	101324.998	101324.963	101325.055	0.0913483583	0	0	0	0	0	3
153	222	0	0.874095643	101324.987	101324.997	101324.963	101325.055	0.0913483583	0	0	0	0	0	3
154	223	0	0.879808687	101325.017	101324.997	101324.963	101325.055	0.0913483583	0	0	0	0	0	3
155	224	0	0.88552173	101324.992	101324.998	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
156	226	0	0.891234774	101324.986	101324.998	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
157	227	0	0.896947817	101325.018	101324.998	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
158	228	0	0.90266086	101324.991	101324.998	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
159	230	0	0.908373904	101324.986	101324.998	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
160	231	0	0.914086947	101325.019	101324.998	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
161	233	0	0.919799991	101324.991	101324.997	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
162	234	0	0.925513034	101324.986	101324.996	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
163	235	0	0.931226078	101325.019	101324.996	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
164	237	0	0.936939121	101324.99	101324.996	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
165	238	0	0.942652164	101324.986	101324.995	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
166	239	0	0.948365208	101325.02	101324.995	101324.966	101325.055	0.0889041277	0	0	0	0	0	3
167	241	0	0.954078251	101324.99	101324.994	101324.966	101325.053	0.0868832269	0	0	0	0	0	3
168	242	0	0.959791295	101324.986	101324.993	101324.966	101325.042	0.0760307736	0	0	0	0	0	3
169	243	0	0.965504338	101325.019	101324.993	101324.966	101325.028	0.0619524499	0	0	0	0	0	3
170	245	0	0.971217381	101324.99	101324.993	101324.966	101325.02	0.0536541563	0	0	0	0	0	3
171	246	0	0.976930425	101324.986	101324.992	101324.966	101325.02	0.0536541563	0	0	0	0	0	3
172	247	0	0.982643468	101325.02	101324.992	101324.966	101325.02	0.0537317777	0	0	0	0	0	3
173	249	0	0.988356512	101324.99	101324.992	101324.966	101325.02	0.0537317777	0	0	0	0	0	3
174	250	0	0.994069555	101324.986	101324.992	101324.966	101325.02	0.0537317777	0	0	0	0	0	3
175	251	0	0.999782599	101325.02	101324.992	101324.966	101325.02	0.0539210305	0	0	0	0	0	3
176	253	0	1.00549564	101324.99	101324.992	101324.966	101325.02	0.0539210305	8.3450259	0	0	0	0	3
177	254	0	1.01120869	101324.986	101324.992	101324.966	101325.02	0.0539210305	8.3450259	0	0	0	0	3
178	255	0	1.01692173	101325.02	101324.992	101324.966	101325.02	0.0539210305	8.3450259	0	0	0	0	3
179	257	0	1.02263477	101324.99	101324.992	101324.966	101325.02	0.0539210305	8.3450259	0	0	0	0	3
180	258	0	1.02834782	101324.986	101324.992	101324.966	101325.02	0.0539210305	8.3450259	0	0	0	0	3
181	260	0	1.03406086	101325.02	101324.992	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
182	261	0	1.0397739	101324.99	101324.992	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
183	262	0	1.04548695	101324.986	101324.992	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
184	264	0	1.05119999	101325.02	101324.993	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
185	265	0	1.05691303	101324.99	101324.993	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
186	266	0	1.06262608	101324.986	101324.993	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
187	268	0	1.06833912	101325.02	101324.993	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
188	269	0	1.07405216	101324.99	101324.993	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
189	270	0	1.07976521	101324.986	101324.993	101324.966	101325.02	0.0540808944	8.3450259	0	0	0	0	3
190	272	0	1.08547825	101325.02	101324.994	101324.966	101325.02	0.0543084727	8.3450259	0	0	0	0	3
191	273	0	1.09119129	101324.99	101324.994	101324.966	101325.02	0.0543084727	8.3450259	0	0	0	0	3
192	274	0	1.09690434	101324.986	101324.994	101324.966	101325.02	0.0543084727	8.3450259	0	0	0	0	3
193	276	0	1.10261738	101325.02	101324.994	101324.966	101325.02	0.0543084727	8.3450259	0	0	0	0	3
194	277	0	1.10833042	101324.99	101324.995	101324.966	101325.02	0.0543084727	8.3450259	0	0	0	0	3
195	278	0	1.11404347	101324.986	101324.995	101324.966	101325.02	0.0543084727	8.3450259	0	0	0	0	3
196	280	0	1.11975651	101325.02	101324.995	101324.966	101325.02	0.0546338827	8.3450259	0	0	0	0	3
197	281	0	1.12546955	101324.99	101324.995	101324.966	101325.02	0.0546338827	8.3450259	0	0	0	0	3
198	282	0	1.1311826	101324.986	101324.995	101324.966	101325.02	0.0419388063	8.3450259	0	0	0	0	3
199	284	0	1.13689564	101325.02	101324.996	101324.966	101325.02	0.0280674693	8.3450259	0	0	0	0	3
200	285	0	1.14260868	101324.99	101324.996	101324.966	101325.02	0.0280674693	8.3450259	0	0	0	0	3
201	289	0	1.14832173	101324.986	101324.996	101324.966	101325.02	0.0280674693	8.3450259	0	0	0	0	3
202	291	0	1.15403477	101325.021	101324.997	101324.966	101325.021	0.0280674693	8.3450259	0	0	0	0	3
203	292	0	1.15974781	101324.989	101324.997	101324.983	101325.021	0.022728767	8.3450259	0	0	0	0	3
